area,area_unit,perimeter,perimeter_unit,n_central_vessel,n_portal_vessel,central_vessel_cross_section,central_vessel_cross_section_unit,portal_vessel_cross_section,portal_vessel_cross_section_unit,compactness,compactness_unit,area_without_vessels,area_without_vessels_unit,minimum_bounding_radius,minimum_bounding_radius_unit,species,subject,roi
865548.7277484878,µm$^2$,145.05382386916236,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6109801962526822,-,865548.7277484878,µm$^$2,687.4158364532888,µm,mouse,MNT-025,0
92646.71132791732,µm$^2$,41.55634918610404,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.796799787272792,-,92646.71132791732,µm$^$2,202.0489524655806,µm,mouse,MNT-025,0
376932.51047111565,µm$^2$,93.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6443216217014205,-,376932.51047111565,µm$^$2,464.71941813653416,µm,mouse,MNT-025,0
509768.4344755268,µm$^2$,128.8700576850888,µm,0,1,0.0,µm$^$2,39343.123988567626,µm$^$2,0.45589294283741566,-,509768.4344755268,µm$^$2,588.4401375958233,µm,mouse,MNT-025,0
123105.90409326,µm$^2$,50.727922061357845,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7105239336228517,-,123105.90409326,µm$^$2,240.33054963260705,µm,mouse,MNT-025,0
313475.85887665174,µm$^2$,88.04163056034258,µm,0,1,0.0,µm$^$2,13114.374662855877,µm$^$2,0.6006506091759645,-,313264.3367046702,µm$^$2,386.111313484401,µm,mouse,MNT-025,0
148065.52038708248,µm$^2$,59.31370849898475,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6250830977638169,-,148065.52038708248,µm$^$2,292.6883661038243,µm,mouse,MNT-025,0
338435.4751704742,µm$^2$,95.7989898732233,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5477066270287864,-,338435.4751704742,µm$^$2,452.75802424107644,µm,mouse,MNT-025,0
137489.41178800515,µm$^2$,53.21320343559642,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7211480289719446,-,137489.41178800515,µm$^$2,298.59122767852136,µm,mouse,MNT-025,0
295284.9520862388,µm$^2$,77.45584412271569,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7310160433878482,-,295284.9520862388,µm$^$2,378.78538244845515,µm,mouse,MNT-025,0
163718.1611137169,µm$^2$,64.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5865762179142677,-,163718.1611137169,µm$^$2,300.8120978348327,µm,mouse,MNT-025,0
2961.3104077416497,µm$^2$,7.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.8001063651376856,-,2961.3104077416497,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
194177.35387905958,µm$^2$,67.21320343559641,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6383860150210371,-,194177.35387905958,µm$^$2,327.2671019637712,µm,mouse,MNT-025,0
229290.0344279963,µm$^2$,67.7989898732233,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7408541330326939,-,229290.0344279963,µm$^$2,320.7680402580463,µm,mouse,MNT-025,0
651488.2897031629,µm$^2$,136.28427124746187,µm,1,0,7191.753847372577,µm$^$2,0.0,µm$^$2,0.5209656833988962,-,646834.8019195689,µm$^$2,567.9953394786238,µm,mouse,MNT-025,0
333358.9430429171,µm$^2$,94.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5489440258180042,-,333358.9430429171,µm$^$2,501.49761962152786,µm,mouse,MNT-025,0
191639.08781528103,µm$^2$,64.38477631085023,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6866124721322046,-,191639.08781528103,µm$^$2,332.6781118622485,µm,mouse,MNT-025,0
307130.1937172054,µm$^2$,85.45584412271569,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6246445457527927,-,307130.1937172054,µm$^$2,386.1815330473726,µm,mouse,MNT-025,0
112952.83983814578,µm$^2$,59.071067811865476,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.48077456834387755,-,112952.83983814578,µm$^$2,282.3895515720137,µm,mouse,MNT-025,0
192062.13215924412,µm$^2$,74.62741699796949,µm,0,2,0.0,µm$^$2,52457.498651423506,µm$^$2,0.5121992061550804,-,192062.13215924412,µm$^$2,349.4334976131947,µm,mouse,MNT-025,0
1021652.0906708691,µm$^2$,234.1248916810279,µm,1,1,103645.86427095773,µm$^$2,39343.123988567626,µm$^$2,0.2768227792286746,-,1021652.0906708691,µm$^$2,970.9553648452395,µm,mouse,MNT-025,0
3384.3547517047423,µm$^2$,8.0,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7853981633974483,-,3384.3547517047423,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
454772.66976032476,µm$^2$,100.66904755831207,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6664942594584311,-,454772.66976032476,µm$^$2,477.69506509282564,µm,mouse,MNT-025,0
264825.75932089606,µm$^2$,77.31370849898475,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6580231767467319,-,264825.75932089606,µm$^$2,411.61785646059946,µm,mouse,MNT-025,0
1175640.2318734347,µm$^2$,262.61017305526644,µm,2,2,134951.1457242266,µm$^$2,41458.345708383094,µm$^$2,0.25318928560048065,-,1171409.788433804,µm$^$2,845.5779471746356,µm,mouse,MNT-025,0
207714.77288587857,µm$^2$,63.55634918610403,µm,0,1,0.0,µm$^$2,2115.221719815464,µm$^$2,0.7637363751125822,-,207714.77288587857,µm$^$2,314.9992915012413,µm,mouse,MNT-025,0
505961.035379859,µm$^2$,140.91168824543138,µm,2,0,16921.773758523712,µm$^$2,0.0,µm$^$2,0.3784574089267771,-,501730.59194022807,µm$^$2,570.1467126110965,µm,mouse,MNT-025,0
483962.72949377814,µm$^2$,103.94112549695424,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6653207409667139,-,483962.72949377814,µm$^$2,511.52021146888507,µm,mouse,MNT-025,0
130297.65794063258,µm$^2$,53.798989873223306,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6686245859286775,-,130297.65794063258,µm$^$2,294.48954228025485,µm,mouse,MNT-025,0
247057.8968744462,µm$^2$,73.7989898732233,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6737392993721383,-,247057.8968744462,µm$^$2,371.6503441461474,µm,mouse,MNT-025,0
266094.89235278533,µm$^2$,72.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7542859886822689,-,266094.89235278533,µm$^$2,340.08446700605793,µm,mouse,MNT-025,0
145104.2099793408,µm$^2$,55.55634918610404,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6982430001238846,-,145104.2099793408,µm$^$2,270.53035228161565,µm,mouse,MNT-025,0
1822051.9894490407,µm$^2$,285.09545442950514,µm,2,0,94338.88870376968,µm$^$2,0.0,µm$^$2,0.3329462702675838,-,1815706.3242895943,µm$^$2,989.6438156540204,µm,mouse,MNT-025,0
301630.61724568513,µm$^2$,91.21320343559638,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5384606623857017,-,301630.61724568513,µm$^$2,416.26001920760785,µm,mouse,MNT-025,0
118875.46065362907,µm$^2$,49.21320343559641,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7289922600303779,-,118875.46065362907,µm$^$2,294.48954228025485,µm,mouse,MNT-025,0
272863.60185619484,µm$^2$,74.72792206135784,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7257278185677,-,272863.60185619484,µm$^$2,355.05945206542754,µm,mouse,MNT-025,0
330820.6769791386,µm$^2$,83.11269837220806,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7112984402366709,-,330820.6769791386,µm$^$2,383.10100367837185,µm,mouse,MNT-025,0
105761.0859907732,µm$^2$,48.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6550126500880414,-,105761.0859907732,µm$^$2,242.5371752896603,µm,mouse,MNT-025,0
2961.3104077416497,µm$^2$,7.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.8001063651376856,-,2961.3104077416497,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
180216.89052827752,µm$^2$,63.112698372208065,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6719794159288793,-,180216.89052827752,µm$^$2,321.28308378592646,µm,mouse,MNT-025,0
338435.4751704742,µm$^2$,89.25483399593898,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6309665877266476,-,338435.4751704742,µm$^$2,454.5956027349702,µm,mouse,MNT-025,0
382855.131286599,µm$^2$,94.87005768508877,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6317861749944746,-,382855.131286599,µm$^$2,464.03617431964744,µm,mouse,MNT-025,0
381162.9539107466,µm$^2$,94.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6354783475268305,-,381162.9539107466,µm$^$2,403.7371782147858,µm,mouse,MNT-025,0
258057.0498174866,µm$^2$,83.31370849898475,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5521750390075328,-,258057.0498174866,µm$^$2,402.2616829451731,µm,mouse,MNT-025,0
138335.50047593133,µm$^2$,63.55634918610403,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5086390929975853,-,138335.50047593133,µm$^$2,280.8931665239781,µm,mouse,MNT-025,0
257210.96112956043,µm$^2$,82.28427124746187,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5642217106433215,-,257210.96112956043,µm$^$2,400.56599375847185,µm,mouse,MNT-025,0
249173.11859426164,µm$^2$,74.87005768508878,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6602050282339824,-,249173.11859426164,µm$^$2,351.99916046543103,µm,mouse,MNT-025,0
197984.75297472742,µm$^2$,68.14213562373095,µm,0,1,0.0,µm$^$2,12268.285974929691,µm$^$2,0.6332777657939824,-,197984.75297472742,µm$^$2,329.24931760072417,µm,mouse,MNT-025,0
193331.2651911334,µm$^2$,66.87005768508878,µm,0,1,0.0,µm$^$2,12268.285974929691,µm$^$2,0.642144360409857,-,192062.13215924412,µm$^$2,318.9704762562263,µm,mouse,MNT-025,0
124798.08146911237,µm$^2$,51.55634918610404,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6973287506686453,-,124798.08146911237,µm$^$2,260.30815735085247,µm,mouse,MNT-025,0
153142.0525146396,µm$^2$,63.656854249492376,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5613039424388007,-,153142.0525146396,µm$^$2,329.7307938281089,µm,mouse,MNT-025,0
401469.082420975,µm$^2$,94.04163056034258,µm,0,1,0.0,µm$^$2,12268.285974929691,µm$^$2,0.6742264400411734,-,390469.92947793467,µm$^$2,432.91925148790943,µm,mouse,MNT-025,0
405699.525860606,µm$^2$,117.35533905932735,µm,1,1,13537.41900681897,µm$^$2,2538.2660637785566,µm$^$2,0.437514821957121,-,404853.4371726798,µm$^$2,438.6729816898687,µm,mouse,MNT-025,0
291477.55299057096,µm$^2$,88.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5584996892337915,-,291477.55299057096,µm$^$2,440.1753168171706,µm,mouse,MNT-025,0
2961.3104077416497,µm$^2$,7.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.8001063651376856,-,2961.3104077416497,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
2961.3104077416497,µm$^2$,7.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.8001063651376856,-,2961.3104077416497,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
82493.6470728031,µm$^2$,49.89949493661167,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.49206466538465604,-,82493.6470728031,µm$^$2,248.52459479619222,µm,mouse,MNT-025,0
50342.276931608045,µm$^2$,35.071067811865476,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6078953923436058,-,50342.276931608045,µm$^$2,177.52972603271377,µm,mouse,MNT-025,0
69802.31675391032,µm$^2$,39.89949493661167,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6512219285087045,-,69802.31675391032,µm$^$2,194.61175010533768,µm,mouse,MNT-025,0
2961.3104077416497,µm$^2$,7.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.8001063651376856,-,2961.3104077416497,µm$^$2,41.13608362316923,µm,mouse,MNT-025,0
247903.98556237237,µm$^2$,70.97056274847712,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.731006075685799,-,247903.98556237237,µm$^$2,367.0689629378178,µm,mouse,MNT-025,1
776286.3711722753,µm$^2$,141.49747468305833,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.575862182490622,-,776286.3711722753,µm$^$2,762.5447205097358,µm,mouse,MNT-025,1
191216.04347131794,µm$^2$,68.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5970225899319784,-,191216.04347131794,µm$^$2,332.6154599002933,µm,mouse,MNT-025,1
800399.8987781715,µm$^2$,132.08326112068517,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6814051855900513,-,800399.8987781715,µm$^$2,730.8169977863163,µm,mouse,MNT-025,1
93915.8443598066,µm$^2$,48.14213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6018415104581846,-,93915.8443598066,µm$^$2,242.05710408680088,µm,mouse,MNT-025,1
96877.15476754824,µm$^2$,46.727922061357845,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6589650981841957,-,96877.15476754824,µm$^$2,233.7210593679272,µm,mouse,MNT-025,1
156103.36292238123,µm$^2$,58.72792206135785,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6722285682668697,-,156103.36292238123,µm$^$2,303.68349804352926,µm,mouse,MNT-025,1
265248.80366485915,µm$^2$,82.38477631085023,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5804348438158761,-,265248.80366485915,µm$^$2,378.2002960231546,µm,mouse,MNT-025,1
365510.3131841122,µm$^2$,94.48528137423857,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6080863985596525,-,365510.3131841122,µm$^$2,507.3681930329709,µm,mouse,MNT-025,1
342242.8742661421,µm$^2$,90.8700576850888,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6155832334101553,-,342242.8742661421,µm$^$2,459.6961992033596,µm,mouse,MNT-025,1
332089.81001102785,µm$^2$,82.0416305603426,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7327924034143888,-,332089.81001102785,µm$^$2,399.35913370559837,µm,mouse,MNT-025,1
643873.4915118272,µm$^2$,124.4264068711928,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6176883365668713,-,643873.4915118272,µm$^$2,653.6625944650066,µm,mouse,MNT-025,1
308399.32674909465,µm$^2$,77.69848480983497,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.758721336251269,-,308399.32674909465,µm$^$2,401.3405081696383,µm,mouse,MNT-025,1
299515.3955258697,µm$^2$,86.14213562373094,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5994898811440121,-,299515.3955258697,µm$^$2,417.1754867059698,µm,mouse,MNT-025,1
230559.16745988556,µm$^2$,73.21320343559643,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6388480170175077,-,230559.16745988556,µm$^$2,347.38028944861054,µm,mouse,MNT-025,1
336320.25345065875,µm$^2$,89.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6276083727206342,-,336320.25345065875,µm$^$2,486.0763994511432,µm,mouse,MNT-025,1
1269.1330318892783,µm$^2$,5.414213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6430287018168168,-,1269.1330318892783,µm$^$2,32.52092956709159,µm,mouse,MNT-025,1
265248.80366485915,µm$^2$,79.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6278447333946597,-,265248.80366485915,µm$^$2,374.4930943721124,µm,mouse,MNT-025,1
99838.4651752899,µm$^2$,48.48528137423857,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6307714539166999,-,99838.4651752899,µm$^$2,253.9965796115602,µm,mouse,MNT-025,1
211522.1719815464,µm$^2$,67.7989898732233,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6834447721703818,-,211522.1719815464,µm$^$2,328.17361771047274,µm,mouse,MNT-025,1
181486.0235601668,µm$^2$,60.727922061357845,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7309039660324983,-,181486.0235601668,µm$^$2,311.25095143235825,µm,mouse,MNT-025,1
51188.36561953423,µm$^2$,35.071067811865476,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6181121216266917,-,51188.36561953423,µm$^$2,189.06942392909897,µm,mouse,MNT-025,1
337589.386482548,µm$^2$,90.97056274847712,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6058721601911241,-,337589.386482548,µm$^$2,442.31353752268694,µm,mouse,MNT-025,1
447157.87156898907,µm$^2$,112.04163056034258,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5290491421915273,-,447157.87156898907,µm$^$2,516.5286364176566,µm,mouse,MNT-025,1
197984.75297472742,µm$^2$,63.79898987322332,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7224338988169953,-,197984.75297472742,µm$^$2,322.9248067072308,µm,mouse,MNT-025,1
970886.769395298,µm$^2$,175.84062043356596,µm,1,1,10153.064255114226,µm$^$2,2961.3104077416497,µm$^$2,0.4663630601366534,-,969194.5920194456,µm$^$2,704.2105546181353,µm,mouse,MNT-025,1
84185.82444865546,µm$^2$,46.242640687119284,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5847196537908541,-,84185.82444865546,µm$^$2,247.24463129189866,µm,mouse,MNT-025,1
193331.2651911334,µm$^2$,65.89949493661166,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6611985556474058,-,193331.2651911334,µm$^$2,336.2244037727776,µm,mouse,MNT-025,1
174294.26971279422,µm$^2$,73.65685424949237,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.4771454100245013,-,174294.26971279422,µm$^$2,387.2585956888709,µm,mouse,MNT-025,1
302899.7502775744,µm$^2$,86.97056274847711,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5947690077991371,-,302899.7502775744,µm$^$2,405.45297234236205,µm,mouse,MNT-025,1
458157.0245120295,µm$^2$,110.8700576850888,µm,0,1,0.0,µm$^$2,5922.620815483299,µm$^$2,0.5535792182079263,-,458157.0245120295,µm$^$2,484.3917013718771,µm,mouse,MNT-025,1
895161.8318259043,µm$^2$,156.08326112068534,µm,0,1,0.0,µm$^$2,846.0886879261856,µm$^$2,0.5457363361936722,-,895161.8318259043,µm$^$2,684.9662186081856,µm,mouse,MNT-025,1
293592.7747103864,µm$^2$,78.6274169979695,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7053283190141969,-,293592.7747103864,µm$^$2,398.44449507662273,µm,mouse,MNT-025,1
313898.9032206148,µm$^2$,83.45584412271567,µm,0,1,0.0,µm$^$2,846.0886879261856,µm$^$2,0.6693761976388943,-,313052.81453268864,µm$^$2,388.763388859487,µm,mouse,MNT-025,1
237750.92130725813,µm$^2$,72.97056274847714,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6631637716093183,-,237750.92130725813,µm$^$2,357.49215529658994,µm,mouse,MNT-025,1
622721.2743136726,µm$^2$,118.28427124746186,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6610490437327964,-,622721.2743136726,µm$^$2,581.7579169977089,µm,mouse,MNT-025,1
308822.37109305774,µm$^2$,79.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7228637149490736,-,308822.37109305774,µm$^$2,403.35538635999933,µm,mouse,MNT-025,1
319398.47969213506,µm$^2$,87.698484809835,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6167975499958456,-,319398.47969213506,µm$^$2,402.2616829451731,µm,mouse,MNT-025,1
209406.95026173093,µm$^2$,71.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6132873721936513,-,209406.95026173093,µm$^$2,328.8975735309404,µm,mouse,MNT-025,1
230559.16745988556,µm$^2$,74.38477631085023,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6188825648805966,-,230559.16745988556,µm$^$2,395.63418364234445,µm,mouse,MNT-025,1
168794.693241274,µm$^2$,65.55634918610403,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5833419974108144,-,168794.693241274,µm$^$2,307.45525091947627,µm,mouse,MNT-025,1
243250.49777877834,µm$^2$,69.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7541709716517135,-,243250.49777877834,µm$^$2,322.9248067072308,µm,mouse,MNT-025,1
386662.5303822668,µm$^2$,95.94112549695426,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.623902098304876,-,386662.5303822668,µm$^$2,497.4745633883298,µm,mouse,MNT-025,1
251711.38465804022,µm$^2$,80.72792206135784,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5736530227208828,-,251711.38465804022,µm$^$2,401.21469620047355,µm,mouse,MNT-025,1
130297.65794063258,µm$^2$,49.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7848238233496453,-,130297.65794063258,µm$^$2,270.53035228161565,µm,mouse,MNT-025,1
276247.95660789957,µm$^2$,91.69848480983495,µm,1,0,4653.487783594021,µm$^$2,0.0,µm$^$2,0.4879425937101417,-,275824.9122639365,µm$^$2,400.15282604278906,µm,mouse,MNT-025,1
545727.2037123897,µm$^2$,163.11269837220806,µm,2,0,26651.793669674844,µm$^$2,0.0,µm$^$2,0.3046449855453408,-,544458.0706805004,µm$^$2,594.6851508070938,µm,mouse,MNT-025,1
124375.03712514928,µm$^2$,54.48528137423857,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6222555841890199,-,124375.03712514928,µm$^$2,274.2762879192643,µm,mouse,MNT-025,1
524574.986514235,µm$^2$,117.11269837220806,µm,0,1,0.0,µm$^$2,5076.532127557113,µm$^$2,0.5680591744805941,-,522459.7647944196,µm$^$2,503.09560493702577,µm,mouse,MNT-025,1
125644.17015703856,µm$^2$,51.21320343559641,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7114959514774948,-,125644.17015703856,µm$^$2,247.28863674411014,µm,mouse,MNT-025,1
178524.71315242516,µm$^2$,80.48528137423857,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.4093166263729265,-,178524.71315242516,µm$^$2,411.8747163024215,µm,mouse,MNT-025,1
223790.45795647608,µm$^2$,78.38477631085021,µm,0,1,0.0,µm$^$2,4230.443439630928,µm$^$2,0.5409686449913662,-,223790.45795647608,µm$^$2,358.0995905663849,µm,mouse,MNT-025,1
1385470.226479129,µm$^2$,269.2964645562818,µm,1,1,65571.87331427938,µm$^$2,4230.443439630928,µm$^$2,0.28374607909779515,-,1376586.2952559039,µm$^$2,1072.6978211871283,µm,mouse,MNT-025,1
193331.2651911334,µm$^2$,66.38477631085021,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6515669933999588,-,193331.2651911334,µm$^$2,350.2611308000032,µm,mouse,MNT-025,1
170909.9149610895,µm$^2$,59.79898987322332,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7098613613249601,-,170909.9149610895,µm$^$2,286.8486097244007,µm,mouse,MNT-025,1
137066.36744404206,µm$^2$,56.97056274847712,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6272257215616887,-,137066.36744404206,µm$^$2,285.0267917686926,µm,mouse,MNT-025,1
136220.27875611588,µm$^2$,51.79898987322333,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7540378712126805,-,136220.27875611588,µm$^$2,255.48544592565966,µm,mouse,MNT-025,1
398507.7720132334,µm$^2$,92.14213562373092,µm,1,1,2538.2660637785566,µm$^$2,2538.2660637785566,µm$^$2,0.6971307239208315,-,394277.3285736025,µm$^$2,465.6288503530307,µm,mouse,MNT-025,1
211099.1276375833,µm$^2$,63.55634918610403,µm,0,2,0.0,µm$^$2,11845.241630966599,µm$^$2,0.7761801449718503,-,211099.1276375833,µm$^$2,322.35539148421367,µm,mouse,MNT-025,1
368048.57924789074,µm$^2$,94.28427124746187,µm,0,1,0.0,µm$^$2,9306.975567188041,µm$^$2,0.614922839216387,-,368048.57924789074,µm$^$2,444.50612002134596,µm,mouse,MNT-025,1
145104.2099793408,µm$^2$,54.38477631085023,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7286505469518866,-,145104.2099793408,µm$^$2,251.237085447328,µm,mouse,MNT-025,1
167102.51586542165,µm$^2$,62.38477631085022,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6377048494120137,-,167102.51586542165,µm$^$2,294.48954228025485,µm,mouse,MNT-025,1
440389.1620655796,µm$^2$,105.2132034355964,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5908675102051298,-,440389.1620655796,µm$^$2,526.9996316998432,µm,mouse,MNT-025,1
392585.1511977501,µm$^2$,93.11269837220803,µm,0,1,0.0,µm$^$2,2961.3104077416497,µm$^$2,0.672527456574588,-,392162.10685378703,µm$^$2,413.92385689285004,µm,mouse,MNT-025,1
313052.81453268864,µm$^2$,97.59797974644664,µm,0,3,0.0,µm$^$2,39343.123988567626,µm$^$2,0.4881237422130845,-,311783.6815007994,µm$^$2,399.35913370559837,µm,mouse,MNT-025,1
52034.454307460415,µm$^2$,34.72792206135786,µm,0,1,0.0,µm$^$2,30036.14842137959,µm$^$2,0.6408072010555164,-,50765.321275571136,µm$^$2,165.32561276120813,µm,mouse,MNT-025,1
102376.73123906845,µm$^2$,47.455844122715696,µm,0,1,0.0,µm$^$2,30036.14842137959,µm$^$2,0.6751741846978894,-,96877.15476754824,µm$^$2,221.91403151282037,µm,mouse,MNT-025,1
108299.35205455175,µm$^2$,50.14213562373095,µm,0,1,0.0,µm$^$2,30036.14842137959,µm$^$2,0.6397557224343574,-,108299.35205455175,µm$^$2,262.19211638415555,µm,mouse,MNT-025,1
231828.30049177483,µm$^2$,74.6274169979695,µm,0,1,0.0,µm$^$2,30036.14842137959,µm$^$2,0.6182492620550308,-,231828.30049177483,µm$^$2,377.29884938014413,µm,mouse,MNT-025,1
65148.82897031629,µm$^2$,39.65685424949238,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6152676299786954,-,65148.82897031629,µm$^$2,216.20915801122246,µm,mouse,MNT-025,1
225482.63533232844,µm$^2$,65.55634918610403,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7792513398996592,-,225482.63533232844,µm$^$2,307.5308244236065,µm,mouse,MNT-025,1
93915.8443598066,µm$^2$,43.31370849898475,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.7435019364756947,-,93915.8443598066,µm$^$2,208.9858800750651,µm,mouse,MNT-025,1
82493.6470728031,µm$^2$,42.72792206135786,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6711057103129173,-,82493.6470728031,µm$^$2,206.70626197643932,µm,mouse,MNT-025,2
108722.39639851484,µm$^2$,50.72792206135786,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.6275073915500783,-,108722.39639851484,µm$^$2,241.91408355237994,µm,mouse,MNT-025,2
137912.45613196824,µm$^2$,60.14213562373095,µm,0,0,0.0,µm$^$2,0.0,µm$^$2,0.5662911533522201,-,137912.45613196824,µm$^$2,282.6806963376126,µm,mouse,MNT-025,2
